number,value,datetime_start,datetime_complete,duration,params_ema_decay,params_fitness_0,params_fitness_1,params_fitness_2,params_logit_adjust_tau,params_lr,params_lr_decay,params_reputation_0,params_reputation_1,params_reputation_2,params_sel_gumbel_scale,params_sel_priority_0,params_sel_priority_1,params_sel_static_blend,params_server_momentum,params_utility_0,params_utility_1,params_utility_2,params_utility_3,state
74,0.4443000601347222,2026-07-20 11:56:24.737454,2026-07-20 11:58:20.030308,0 days 00:01:55.292854,0.16992197178022744,0.9988036993395304,0.0922516347965684,0.19772622861114303,0.712364137574991,0.02005673285057475,cosine,0.15067367966995382,0.08367198449057658,0.6214969851852037,1.3682435163504998,0.8088012527864178,0.4999603493222672,0.5290268815585205,0.4259125341052985,0.03910497399447167,0.03428503078598447,0.39174007420860696,0.5827907167446303,COMPLETE
102,0.4442252313666495,2026-07-20 13:34:03.692562,2026-07-20 13:36:12.575541,0 days 00:02:08.882979,0.1445372662823185,0.9030790258298286,0.08000866500498177,0.19352463216735644,0.5555926979676955,0.022795150465071468,cosine,0.025266949664364685,0.07673827970138708,0.7153223628369397,1.4353282196520978,0.89387546731619,0.46937248090197276,0.4419868284784237,0.6154843045213908,0.11975455567847326,0.09121302179152807,0.3867199258424652,0.6802690651846232,COMPLETE
82,0.44390691139016264,2026-07-20 12:51:42.934033,2026-07-20 12:53:50.067957,0 days 00:02:07.133924,0.3455204651076869,0.9842839079716276,0.03446996905584316,0.1527699599050113,0.6459999962308459,0.01773468176950535,cosine,0.14120529687976435,0.09531227747763099,0.7301656868430642,1.4445997069099203,0.8169181884873642,0.392376533929042,0.6286150591806615,0.4842070070401149,0.010169643609522758,0.03552265702077455,0.3495794888950742,0.7094982854403024,COMPLETE
25,0.4437993342273623,2026-07-20 10:16:03.234547,2026-07-20 10:18:06.016640,0 days 00:02:02.782093,0.25551232884768227,0.8887155851468005,0.013764590360506817,0.35109115557734843,0.5588445651141677,0.01428841985953032,cosine,0.11897821425946271,0.12011738420268958,0.6002323487821845,1.2155177980098804,0.8054488286806885,0.381035020091696,0.43513190166071214,0.379204374457808,0.07722520418866623,0.19148269372447635,0.3536414558613665,0.3952907226288846,COMPLETE
85,0.4433619698307368,2026-07-20 12:58:16.012859,2026-07-20 13:00:18.020307,0 days 00:02:02.007448,0.19955857938107102,0.8953724267823888,0.08227754447345922,0.19186302197721966,0.5771340197016269,0.02284325721447631,cosine,0.035429444125778406,0.07403306190719192,0.70635178315027,1.461648752958526,0.8536961860948995,0.46617377345677297,0.44046687055493466,0.5590542011024334,0.10689652771162181,0.0947607699604224,0.3805461975411825,0.6996146289428748,COMPLETE
44,0.4430194115142344,2026-07-20 10:55:18.063574,2026-07-20 10:57:22.914203,0 days 00:02:04.850629,0.07499118415495143,0.8832714767488344,0.014718400400809437,0.21103433764700733,0.5574924372982585,0.014524787241424975,cosine,0.022972954949519328,0.1678730155503912,0.7059243166342939,1.4213606520112365,0.9521754922103862,0.7161827761423429,0.4514772605570494,0.3554948545203717,0.10580667494704939,0.062262510713266425,0.36152985430935747,0.35517663653476184,COMPLETE
105,0.4430145334165999,2026-07-20 13:40:39.471245,2026-07-20 13:42:41.364091,0 days 00:02:01.892846,0.10532682327139262,0.8305786144750167,0.06390272112166281,0.19410179454735968,0.5285512969423793,0.022530336446801493,cosine,0.03388884920054802,0.02445623574012052,0.7153958499435076,1.3976052137173343,0.9163401913340002,0.4996996668603537,0.5012820068038567,0.6463345021123438,0.14761214056906735,0.026052830888836614,0.3188471763006833,0.6879318421845672,COMPLETE
95,0.44291991343027537,2026-07-20 13:19:14.810199,2026-07-20 13:21:27.297402,0 days 00:02:12.487203,0.12278762912829423,0.9450342277006148,0.05565347083798208,0.1917391640354116,0.6150596281689144,0.020294366203758893,cosine,0.13686362889429868,0.051783231039972025,0.518856254170677,1.3913588983492284,0.8649861848277162,0.35944727713844743,0.5135214836637885,0.4795180768642291,0.061511327181117965,0.03471387193844375,0.3470352477170671,0.6185289693439253,COMPLETE
78,0.44285638482817535,2026-07-20 12:43:29.086733,2026-07-20 12:45:30.240643,0 days 00:02:01.153910,0.34171723710357343,0.9739828468975855,0.0444688247464151,0.14534436906963066,0.6469479327077801,0.016168083776554775,cosine,0.29323040670286193,0.09796873490798617,0.7222610651096576,1.4494056838753602,0.8035558862746611,0.42209481152230044,0.6306965288765545,0.48370463742625985,0.010517445682978393,0.035074320936153994,0.3336422916965215,0.6720466796318529,COMPLETE
99,0.4426343387758218,2026-07-20 13:27:39.437007,2026-07-20 13:29:56.427646,0 days 00:02:16.990639,0.3898134606695405,0.9396562729653469,0.011047759121056884,0.2191749083327626,0.5877418327851592,0.02503595155926562,cosine,0.09410609502081495,0.18793449274019183,0.6180169889870594,1.4689651190144841,0.8049556337050908,0.4820088710722379,0.4395879387185623,0.5089751607305785,0.053268434713079835,0.1279331103703611,0.3728775688391168,0.5982123329874726,COMPLETE
